Fra;Til;KWH 60 Forbruk
27.07.2019 05:00;27.07.2019 06:00;0,182
27.07.2019 06:00;27.07.2019 07:00;0,227
27.07.2019 07:00;27.07.2019 08:00;0,223
27.07.2019 08:00;27.07.2019 09:00;0,222
27.07.2019 09:00;27.07.2019 10:00;0,22
27.07.2019 10:00;27.07.2019 11:00;0,181
27.07.2019 11:00;27.07.2019 12:00;0,143
27.07.2019 12:00;27.07.2019 13:00;0,496
27.07.2019 13:00;27.07.2019 14:00;0,798
27.07.2019 14:00;27.07.2019 15:00;0,223
27.07.2019 15:00;27.07.2019 16:00;0,224
27.07.2019 16:00;27.07.2019 17:00;0,223
27.07.2019 17:00;27.07.2019 18:00;0,222
27.07.2019 18:00;27.07.2019 19:00;0,253
27.07.2019 19:00;27.07.2019 20:00;1,645
27.07.2019 20:00;27.07.2019 21:00;2,024
27.07.2019 21:00;27.07.2019 22:00;0,625
27.07.2019 22:00;27.07.2019 23:00;0,46
27.07.2019 23:00;28.07.2019 00:00;0,299
28.07.2019 00:00;28.07.2019 01:00;0,224
28.07.2019 01:00;28.07.2019 02:00;0,177
28.07.2019 02:00;28.07.2019 03:00;0,252
28.07.2019 03:00;28.07.2019 04:00;0,247
28.07.2019 04:00;28.07.2019 05:00;1,141
28.07.2019 05:00;28.07.2019 06:00;0,242
28.07.2019 06:00;28.07.2019 07:00;0,242
28.07.2019 07:00;28.07.2019 08:00;0,241
28.07.2019 08:00;28.07.2019 09:00;0,307
28.07.2019 09:00;28.07.2019 10:00;0,409
28.07.2019 10:00;28.07.2019 11:00;1,329
28.07.2019 11:00;28.07.2019 12:00;0,382
28.07.2019 12:00;28.07.2019 13:00;0,942
28.07.2019 13:00;28.07.2019 14:00;0,315
28.07.2019 14:00;28.07.2019 15:00;0,48
28.07.2019 15:00;28.07.2019 16:00;1,286
28.07.2019 16:00;28.07.2019 17:00;0,784
28.07.2019 17:00;28.07.2019 18:00;0,352
28.07.2019 18:00;28.07.2019 19:00;0,325
28.07.2019 19:00;28.07.2019 20:00;0,461
28.07.2019 20:00;28.07.2019 21:00;1,879
28.07.2019 21:00;28.07.2019 22:00;1,136
28.07.2019 22:00;28.07.2019 23:00;1,783
28.07.2019 23:00;29.07.2019 00:00;0,215
29.07.2019 00:00;29.07.2019 01:00;0,231
29.07.2019 01:00;29.07.2019 02:00;0,228
29.07.2019 02:00;29.07.2019 03:00;0,228
29.07.2019 03:00;29.07.2019 04:00;0,221
29.07.2019 04:00;29.07.2019 05:00;0,221
29.07.2019 05:00;29.07.2019 06:00;0,22
29.07.2019 06:00;29.07.2019 07:00;0,189
29.07.2019 07:00;29.07.2019 08:00;1,058
29.07.2019 08:00;29.07.2019 09:00;0,331
29.07.2019 09:00;29.07.2019 10:00;0,236
29.07.2019 10:00;29.07.2019 11:00;0,224
29.07.2019 11:00;29.07.2019 12:00;0,228
29.07.2019 12:00;29.07.2019 13:00;0,247
29.07.2019 13:00;29.07.2019 14:00;1,124
29.07.2019 14:00;29.07.2019 15:00;0,258
29.07.2019 15:00;29.07.2019 16:00;0,241
29.07.2019 16:00;29.07.2019 17:00;0,757
29.07.2019 17:00;29.07.2019 18:00;0,899
29.07.2019 18:00;29.07.2019 19:00;0,844
29.07.2019 19:00;29.07.2019 20:00;2,278
29.07.2019 20:00;29.07.2019 21:00;0,431
29.07.2019 21:00;29.07.2019 22:00;0,277
29.07.2019 22:00;29.07.2019 23:00;0,293
29.07.2019 23:00;30.07.2019 00:00;0,248
30.07.2019 00:00;30.07.2019 01:00;0,241
30.07.2019 01:00;30.07.2019 02:00;0,24
30.07.2019 02:00;30.07.2019 03:00;0,24
30.07.2019 03:00;30.07.2019 04:00;0,237
30.07.2019 04:00;30.07.2019 05:00;0,162
30.07.2019 05:00;30.07.2019 06:00;0,199
30.07.2019 06:00;30.07.2019 07:00;1,07
30.07.2019 07:00;30.07.2019 08:00;0,24
30.07.2019 08:00;30.07.2019 09:00;0,24
30.07.2019 09:00;30.07.2019 10:00;0,215
30.07.2019 10:00;30.07.2019 11:00;0,401
30.07.2019 11:00;30.07.2019 12:00;0,484
30.07.2019 12:00;30.07.2019 13:00;0,548
30.07.2019 13:00;30.07.2019 14:00;0,89
30.07.2019 14:00;30.07.2019 15:00;0,442
30.07.2019 15:00;30.07.2019 16:00;0,174
30.07.2019 16:00;30.07.2019 17:00;0,642
30.07.2019 17:00;30.07.2019 18:00;0,633
30.07.2019 18:00;30.07.2019 19:00;0,181
30.07.2019 19:00;30.07.2019 20:00;0,202
30.07.2019 20:00;30.07.2019 21:00;0,332
30.07.2019 21:00;30.07.2019 22:00;0,409
30.07.2019 22:00;30.07.2019 23:00;0,53
30.07.2019 23:00;31.07.2019 00:00;0,491
31.07.2019 00:00;31.07.2019 01:00;0,237
31.07.2019 01:00;31.07.2019 02:00;0,242
31.07.2019 02:00;31.07.2019 03:00;0,188
31.07.2019 03:00;31.07.2019 04:00;1,006
31.07.2019 04:00;31.07.2019 05:00;0,224
31.07.2019 05:00;31.07.2019 06:00;0,24
31.07.2019 06:00;31.07.2019 07:00;0,181
31.07.2019 07:00;31.07.2019 08:00;0,161
31.07.2019 08:00;31.07.2019 09:00;0,219
31.07.2019 09:00;31.07.2019 10:00;0,252
31.07.2019 10:00;31.07.2019 11:00;0,496
31.07.2019 11:00;31.07.2019 12:00;0,476
31.07.2019 12:00;31.07.2019 13:00;0,506
31.07.2019 13:00;31.07.2019 14:00;0,512
31.07.2019 14:00;31.07.2019 15:00;1,353
31.07.2019 15:00;31.07.2019 16:00;0,255
31.07.2019 16:00;31.07.2019 17:00;0,192
31.07.2019 17:00;31.07.2019 18:00;0,696
31.07.2019 18:00;31.07.2019 19:00;0,265
31.07.2019 19:00;31.07.2019 20:00;0,268
31.07.2019 20:00;31.07.2019 21:00;0,844
31.07.2019 21:00;31.07.2019 22:00;0,75
31.07.2019 22:00;31.07.2019 23:00;0,379
31.07.2019 23:00;01.08.2019 00:00;0,311
