Fra;Til;KWH 60 Forbruk
23.08.2019 06:00;23.08.2019 07:00;0,586
23.08.2019 07:00;23.08.2019 08:00;0,306
23.08.2019 08:00;23.08.2019 09:00;0,268
23.08.2019 09:00;23.08.2019 10:00;0,272
23.08.2019 10:00;23.08.2019 11:00;0,314
23.08.2019 11:00;23.08.2019 12:00;0,277
23.08.2019 12:00;23.08.2019 13:00;0,215
23.08.2019 13:00;23.08.2019 14:00;0,354
23.08.2019 14:00;23.08.2019 15:00;0,302
23.08.2019 15:00;23.08.2019 16:00;0,884
23.08.2019 16:00;23.08.2019 17:00;0,434
23.08.2019 17:00;23.08.2019 18:00;0,929
23.08.2019 18:00;23.08.2019 19:00;0,835
23.08.2019 19:00;23.08.2019 20:00;1,821
23.08.2019 20:00;23.08.2019 21:00;0,608
23.08.2019 21:00;23.08.2019 22:00;0,463
23.08.2019 22:00;23.08.2019 23:00;0,616
23.08.2019 23:00;24.08.2019 00:00;0,555
24.08.2019 00:00;24.08.2019 01:00;0,388
24.08.2019 01:00;24.08.2019 02:00;0,412
24.08.2019 02:00;24.08.2019 03:00;0,192
24.08.2019 03:00;24.08.2019 04:00;1,385
24.08.2019 04:00;24.08.2019 05:00;0,394
24.08.2019 05:00;24.08.2019 06:00;0,242
24.08.2019 06:00;24.08.2019 07:00;0,331
24.08.2019 07:00;24.08.2019 08:00;0,377
24.08.2019 08:00;24.08.2019 09:00;0,6
24.08.2019 09:00;24.08.2019 10:00;1,392
24.08.2019 10:00;24.08.2019 11:00;4,155
24.08.2019 11:00;24.08.2019 12:00;1,43
24.08.2019 12:00;24.08.2019 13:00;0,701
24.08.2019 13:00;24.08.2019 14:00;1,506
24.08.2019 14:00;24.08.2019 15:00;0,509
24.08.2019 15:00;24.08.2019 16:00;0,509
24.08.2019 16:00;24.08.2019 17:00;0,504
24.08.2019 17:00;24.08.2019 18:00;0,534
24.08.2019 18:00;24.08.2019 19:00;1,539
24.08.2019 19:00;24.08.2019 20:00;0,593
24.08.2019 20:00;24.08.2019 21:00;0,602
24.08.2019 21:00;24.08.2019 22:00;1,127
24.08.2019 22:00;24.08.2019 23:00;0,99
24.08.2019 23:00;25.08.2019 00:00;0,434
25.08.2019 00:00;25.08.2019 01:00;0,42
25.08.2019 01:00;25.08.2019 02:00;0,18
25.08.2019 02:00;25.08.2019 03:00;0,377
25.08.2019 03:00;25.08.2019 04:00;0,247
25.08.2019 04:00;25.08.2019 05:00;0,21
25.08.2019 05:00;25.08.2019 06:00;1,371
25.08.2019 06:00;25.08.2019 07:00;0,228
25.08.2019 07:00;25.08.2019 08:00;0,422
25.08.2019 08:00;25.08.2019 09:00;0,457
25.08.2019 09:00;25.08.2019 10:00;1,313
25.08.2019 10:00;25.08.2019 11:00;1,047
25.08.2019 11:00;25.08.2019 12:00;0,407
25.08.2019 12:00;25.08.2019 13:00;1,154
25.08.2019 13:00;25.08.2019 14:00;0,262
25.08.2019 14:00;25.08.2019 15:00;0,472
25.08.2019 15:00;25.08.2019 16:00;1,672
25.08.2019 16:00;25.08.2019 17:00;0,662
25.08.2019 17:00;25.08.2019 18:00;0,611
25.08.2019 18:00;25.08.2019 19:00;1,006
25.08.2019 19:00;25.08.2019 20:00;1,092
25.08.2019 20:00;25.08.2019 21:00;0,604
25.08.2019 21:00;25.08.2019 22:00;0,65
25.08.2019 22:00;25.08.2019 23:00;0,95
25.08.2019 23:00;26.08.2019 00:00;0,286
26.08.2019 00:00;26.08.2019 01:00;0,18
26.08.2019 01:00;26.08.2019 02:00;0,349
26.08.2019 02:00;26.08.2019 03:00;1,157
26.08.2019 03:00;26.08.2019 04:00;0,376
26.08.2019 04:00;26.08.2019 05:00;0,26
26.08.2019 05:00;26.08.2019 06:00;0,256
26.08.2019 06:00;26.08.2019 07:00;0,412
26.08.2019 07:00;26.08.2019 08:00;0,901
26.08.2019 08:00;26.08.2019 09:00;1,188
26.08.2019 09:00;26.08.2019 10:00;0,4
26.08.2019 10:00;26.08.2019 11:00;0,491
26.08.2019 11:00;26.08.2019 12:00;0,796
26.08.2019 12:00;26.08.2019 13:00;0,311
26.08.2019 13:00;26.08.2019 14:00;0,416
26.08.2019 14:00;26.08.2019 15:00;0,821
26.08.2019 15:00;26.08.2019 16:00;2,477
26.08.2019 16:00;26.08.2019 17:00;0,609
26.08.2019 17:00;26.08.2019 18:00;0,286
26.08.2019 18:00;26.08.2019 19:00;0,469
26.08.2019 19:00;26.08.2019 20:00;1,842
26.08.2019 20:00;26.08.2019 21:00;1,129
26.08.2019 21:00;26.08.2019 22:00;1,197
26.08.2019 22:00;26.08.2019 23:00;1,533
26.08.2019 23:00;27.08.2019 00:00;0,24
27.08.2019 00:00;27.08.2019 01:00;0,344
27.08.2019 01:00;27.08.2019 02:00;0,228
27.08.2019 02:00;27.08.2019 03:00;0,357
27.08.2019 03:00;27.08.2019 04:00;0,286
27.08.2019 04:00;27.08.2019 05:00;0,181
27.08.2019 05:00;27.08.2019 06:00;0,403
27.08.2019 06:00;27.08.2019 07:00;1,301
27.08.2019 07:00;27.08.2019 08:00;0,406
27.08.2019 08:00;27.08.2019 09:00;0,406
27.08.2019 09:00;27.08.2019 10:00;0,372
27.08.2019 10:00;27.08.2019 11:00;0,486
27.08.2019 11:00;27.08.2019 12:00;0,301
27.08.2019 12:00;27.08.2019 13:00;0,372
27.08.2019 13:00;27.08.2019 14:00;0,534
27.08.2019 14:00;27.08.2019 15:00;0,322
27.08.2019 15:00;27.08.2019 16:00;0,275
27.08.2019 16:00;27.08.2019 17:00;1,613
27.08.2019 17:00;27.08.2019 18:00;0,675
27.08.2019 18:00;27.08.2019 19:00;0,347
27.08.2019 19:00;27.08.2019 20:00;0,362
27.08.2019 20:00;27.08.2019 21:00;1,164
27.08.2019 21:00;27.08.2019 22:00;1,161
27.08.2019 22:00;27.08.2019 23:00;0,474
27.08.2019 23:00;28.08.2019 00:00;0,33
28.08.2019 00:00;28.08.2019 01:00;0,245
28.08.2019 01:00;28.08.2019 02:00;1,306
28.08.2019 02:00;28.08.2019 03:00;0,284
28.08.2019 03:00;28.08.2019 04:00;0,202
28.08.2019 04:00;28.08.2019 05:00;0,312
28.08.2019 05:00;28.08.2019 06:00;0,314
28.08.2019 06:00;28.08.2019 07:00;0,194
28.08.2019 07:00;28.08.2019 08:00;1,162
28.08.2019 08:00;28.08.2019 09:00;0,581
28.08.2019 09:00;28.08.2019 10:00;0,215
28.08.2019 10:00;28.08.2019 11:00;0,562
28.08.2019 11:00;28.08.2019 12:00;0,361
28.08.2019 12:00;28.08.2019 13:00;0,434
28.08.2019 13:00;28.08.2019 14:00;0,817
28.08.2019 14:00;28.08.2019 15:00;0,51
28.08.2019 15:00;28.08.2019 16:00;1,391
28.08.2019 16:00;28.08.2019 17:00;0,489
28.08.2019 17:00;28.08.2019 18:00;0,854
28.08.2019 18:00;28.08.2019 19:00;0,421
28.08.2019 19:00;28.08.2019 20:00;0,622
28.08.2019 20:00;28.08.2019 21:00;0,66
28.08.2019 21:00;28.08.2019 22:00;0,751
28.08.2019 22:00;28.08.2019 23:00;1,366
28.08.2019 23:00;29.08.2019 00:00;0,662
29.08.2019 00:00;29.08.2019 01:00;0,524
29.08.2019 01:00;29.08.2019 02:00;0,672
29.08.2019 02:00;29.08.2019 03:00;0,458
29.08.2019 03:00;29.08.2019 04:00;0,428
29.08.2019 04:00;29.08.2019 05:00;0,506
29.08.2019 05:00;29.08.2019 06:00;0,666
29.08.2019 06:00;29.08.2019 07:00;0,58
29.08.2019 07:00;29.08.2019 08:00;1,471
29.08.2019 08:00;29.08.2019 09:00;0,39
29.08.2019 09:00;29.08.2019 10:00;0,215
29.08.2019 10:00;29.08.2019 11:00;0,165
29.08.2019 11:00;29.08.2019 12:00;0,238
29.08.2019 12:00;29.08.2019 13:00;0,387
29.08.2019 13:00;29.08.2019 14:00;0,153
29.08.2019 14:00;29.08.2019 15:00;0,176
29.08.2019 15:00;29.08.2019 16:00;0,313
29.08.2019 16:00;29.08.2019 17:00;1,146
29.08.2019 17:00;29.08.2019 18:00;0,452
29.08.2019 18:00;29.08.2019 19:00;0,32
29.08.2019 19:00;29.08.2019 20:00;0,463
29.08.2019 20:00;29.08.2019 21:00;0,278
29.08.2019 21:00;29.08.2019 22:00;0,393
29.08.2019 22:00;29.08.2019 23:00;1,03
29.08.2019 23:00;30.08.2019 00:00;0,71
30.08.2019 00:00;30.08.2019 01:00;1,513
30.08.2019 01:00;30.08.2019 02:00;0,32
30.08.2019 02:00;30.08.2019 03:00;0,281
30.08.2019 03:00;30.08.2019 04:00;0,243
30.08.2019 04:00;30.08.2019 05:00;0,336
30.08.2019 05:00;30.08.2019 06:00;0,164
30.08.2019 06:00;30.08.2019 07:00;1,075
30.08.2019 07:00;30.08.2019 08:00;2,165
30.08.2019 08:00;30.08.2019 09:00;0,177
30.08.2019 09:00;30.08.2019 10:00;0,15
30.08.2019 10:00;30.08.2019 11:00;0,404
30.08.2019 11:00;30.08.2019 12:00;0,194
30.08.2019 12:00;30.08.2019 13:00;0,33
30.08.2019 13:00;30.08.2019 14:00;0,182
30.08.2019 14:00;30.08.2019 15:00;0,385
30.08.2019 15:00;30.08.2019 16:00;0,167
30.08.2019 16:00;30.08.2019 17:00;1,505
30.08.2019 17:00;30.08.2019 18:00;1,147
30.08.2019 18:00;30.08.2019 19:00;1,006
30.08.2019 19:00;30.08.2019 20:00;1,949
30.08.2019 20:00;30.08.2019 21:00;0,869
30.08.2019 21:00;30.08.2019 22:00;2,258
30.08.2019 22:00;30.08.2019 23:00;0,623
30.08.2019 23:00;31.08.2019 00:00;0,245
31.08.2019 00:00;31.08.2019 01:00;0,383
31.08.2019 01:00;31.08.2019 02:00;0,163
31.08.2019 02:00;31.08.2019 03:00;0,345
31.08.2019 03:00;31.08.2019 04:00;0,268
31.08.2019 04:00;31.08.2019 05:00;0,364
31.08.2019 05:00;31.08.2019 06:00;0,769
31.08.2019 06:00;31.08.2019 07:00;0,47
31.08.2019 07:00;31.08.2019 08:00;0,436
31.08.2019 08:00;31.08.2019 09:00;0,454
31.08.2019 09:00;31.08.2019 10:00;0,513
31.08.2019 10:00;31.08.2019 11:00;0,226
31.08.2019 11:00;31.08.2019 12:00;0,462
31.08.2019 12:00;31.08.2019 13:00;0,551
31.08.2019 13:00;31.08.2019 14:00;0,587
31.08.2019 14:00;31.08.2019 15:00;0,999
31.08.2019 15:00;31.08.2019 16:00;1,448
31.08.2019 16:00;31.08.2019 17:00;1,23
31.08.2019 17:00;31.08.2019 18:00;1,928
31.08.2019 18:00;31.08.2019 19:00;0,95
31.08.2019 19:00;31.08.2019 20:00;2,266
31.08.2019 20:00;31.08.2019 21:00;1,402
31.08.2019 21:00;31.08.2019 22:00;1,027
31.08.2019 22:00;31.08.2019 23:00;0,875
31.08.2019 23:00;01.09.2019 00:00;0,828
