Fra,Til,KWH 60 Forbruk
16.07.2021 10:00,16.07.2021 11:00,"0,067"
16.07.2021 11:00,16.07.2021 12:00,"1,044"
16.07.2021 12:00,16.07.2021 13:00,"0,088"
16.07.2021 13:00,16.07.2021 14:00,"0,065"
16.07.2021 14:00,16.07.2021 15:00,"0,105"
16.07.2021 15:00,16.07.2021 16:00,"0,409"
16.07.2021 16:00,16.07.2021 17:00,"0,498"
16.07.2021 17:00,16.07.2021 18:00,"0,072"
16.07.2021 18:00,16.07.2021 19:00,"0,064"
16.07.2021 19:00,16.07.2021 20:00,"0,104"
16.07.2021 20:00,16.07.2021 21:00,"1,039"
16.07.2021 21:00,16.07.2021 22:00,"0,066"
16.07.2021 22:00,16.07.2021 23:00,"0,063"
16.07.2021 23:00,17.07.2021 00:00,"0,102"
17.07.2021 00:00,17.07.2021 01:00,"0,094"
17.07.2021 01:00,17.07.2021 02:00,1
17.07.2021 02:00,17.07.2021 03:00,"0,09"
17.07.2021 03:00,17.07.2021 04:00,"0,089"
17.07.2021 04:00,17.07.2021 05:00,"0,12"
17.07.2021 05:00,17.07.2021 06:00,"0,083"
17.07.2021 06:00,17.07.2021 07:00,"0,365"
17.07.2021 07:00,17.07.2021 08:00,"0,721"
17.07.2021 08:00,17.07.2021 09:00,"0,096"
17.07.2021 09:00,17.07.2021 10:00,"0,099"
17.07.2021 10:00,17.07.2021 11:00,"0,118"
17.07.2021 11:00,17.07.2021 12:00,"0,099"
17.07.2021 12:00,17.07.2021 13:00,1
17.07.2021 13:00,17.07.2021 14:00,"0,116"
17.07.2021 14:00,17.07.2021 15:00,"0,102"
17.07.2021 15:00,17.07.2021 16:00,"0,098"
17.07.2021 16:00,17.07.2021 17:00,"0,13"
17.07.2021 17:00,17.07.2021 18:00,"0,505"
17.07.2021 18:00,17.07.2021 19:00,"0,637"
17.07.2021 19:00,17.07.2021 20:00,"0,108"
17.07.2021 20:00,17.07.2021 21:00,"0,121"
17.07.2021 21:00,17.07.2021 22:00,"0,121"
17.07.2021 22:00,17.07.2021 23:00,"0,123"
17.07.2021 23:00,18.07.2021 00:00,"1,112"
18.07.2021 00:00,18.07.2021 01:00,"0,123"
18.07.2021 01:00,18.07.2021 02:00,"0,138"
18.07.2021 02:00,18.07.2021 03:00,"0,131"
18.07.2021 03:00,18.07.2021 04:00,"0,137"
18.07.2021 04:00,18.07.2021 05:00,"0,144"
18.07.2021 05:00,18.07.2021 06:00,"0,773"
18.07.2021 06:00,18.07.2021 07:00,"0,147"
18.07.2021 07:00,18.07.2021 08:00,"0,139"
18.07.2021 08:00,18.07.2021 09:00,"0,149"
18.07.2021 09:00,18.07.2021 10:00,"0,527"
18.07.2021 10:00,18.07.2021 11:00,"0,763"
18.07.2021 11:00,18.07.2021 12:00,"0,158"
18.07.2021 12:00,18.07.2021 13:00,"0,157"
18.07.2021 13:00,18.07.2021 14:00,"0,139"
18.07.2021 14:00,18.07.2021 15:00,"0,145"
18.07.2021 15:00,18.07.2021 16:00,"0,994"
18.07.2021 16:00,18.07.2021 17:00,"0,149"
18.07.2021 17:00,18.07.2021 18:00,"0,145"
18.07.2021 18:00,18.07.2021 19:00,"0,151"
18.07.2021 19:00,18.07.2021 20:00,"0,144"
18.07.2021 20:00,18.07.2021 21:00,"0,644"
18.07.2021 21:00,18.07.2021 22:00,"0,473"
18.07.2021 22:00,18.07.2021 23:00,"0,147"
18.07.2021 23:00,19.07.2021 00:00,"0,154"
19.07.2021 00:00,19.07.2021 01:00,"0,161"
19.07.2021 01:00,19.07.2021 02:00,"0,482"
19.07.2021 02:00,19.07.2021 03:00,"0,693"
19.07.2021 03:00,19.07.2021 04:00,"0,173"
19.07.2021 04:00,19.07.2021 05:00,"0,17"
19.07.2021 05:00,19.07.2021 06:00,"0,16"
19.07.2021 06:00,19.07.2021 07:00,"0,178"
19.07.2021 07:00,19.07.2021 08:00,"1,165"
19.07.2021 08:00,19.07.2021 09:00,"0,193"
19.07.2021 09:00,19.07.2021 10:00,"0,176"
19.07.2021 10:00,19.07.2021 11:00,"0,18"
19.07.2021 11:00,19.07.2021 12:00,"0,178"
19.07.2021 12:00,19.07.2021 13:00,"0,31"
19.07.2021 13:00,19.07.2021 14:00,"0,919"
19.07.2021 14:00,19.07.2021 15:00,"0,162"
19.07.2021 15:00,19.07.2021 16:00,"0,14"
19.07.2021 16:00,19.07.2021 17:00,"0,14"
19.07.2021 17:00,19.07.2021 18:00,"0,115"
19.07.2021 18:00,19.07.2021 19:00,"1,052"
19.07.2021 19:00,19.07.2021 20:00,"0,157"
