Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
30;Viken;3026;Aurskog -Høland;;;MDG;Miljøpartiet De Grønne;2,3053;13695;67;126;193;-0,33695;0,74562;1;0;
30;Viken;3026;Aurskog -Høland;;;V;Venstre;0,86001;13695;12;60;72;-0,6704;-0,93309;0;0;
30;Viken;3026;Aurskog -Høland;;;H;Høyre;9,06593;13695;169;590;759;-2,86343;-7,93141;3;0;
30;Viken;3026;Aurskog -Høland;;;FRP;Fremskrittspartiet;12,47014;13695;212;832;1044;-8,49781;-7,22217;4;0;
30;Viken;3026;Aurskog -Høland;;;BLANKE;Blanke;1,13473;13695;22;73;95;0,27143;0,12678;0;0;
30;Viken;3027;Rælingen;;;A;Arbeiderpartiet;43,28094;13848;1097;2565;3662;-15,76037;7,38878;16;0;
30;Viken;3027;Rælingen;;;SV;SV - Sosialistisk Venstreparti;4,94031;13848;131;287;418;2,16369;0,21712;2;0;
30;Viken;3027;Rælingen;;;RØDT;Rødt;2,61198;13848;78;143;221;1,72788;0,96556;1;0;
30;Viken;3027;Rælingen;;;SP;Senterpartiet;6,96135;13848;167;422;589;6,96135;2,05293;2;0;
30;Viken;3027;Rælingen;;;KRF;Kristelig Folkeparti;2,47016;13848;60;149;209;2,47016;0,18574;1;0;
30;Viken;3027;Rælingen;;;MDG;Miljøpartiet De Grønne;4,32573;13848;118;248;366;1,18994;1,97957;2;0;
30;Viken;3027;Rælingen;;;V;Venstre;3,28566;13848;48;230;278;-0,04353;-0,48054;1;0;
30;Viken;3027;Rælingen;;;H;Høyre;20,75405;13848;502;1254;1756;3,99759;-4,6627;7;0;
30;Viken;3027;Rælingen;;;FRP;Fremskrittspartiet;9,52606;13848;199;607;806;0,33971;-7,21607;3;0;
30;Viken;3027;Rælingen;;;HELSE;Helsepartiet;1,84375;13848;55;101;156;1,84375;0,9588;0;0;
30;Viken;3027;Rælingen;;;BLANKE;Blanke;1,05189;13848;33;56;89;0,40262;0,52709;0;0;
30;Viken;3028;Enebakk;;;A;Arbeiderpartiet;27,42121;8432;328;1099;1427;-2,59828;4,13098;8;0;
30;Viken;3028;Enebakk;;;SV;SV - Sosialistisk Venstreparti;4,59262;8432;47;192;239;1,30044;0,66271;1;0;
30;Viken;3028;Enebakk;;;RØDT;Rødt;2,42121;8432;43;83;126;2,42121;0,63489;0;0;
30;Viken;3028;Enebakk;;;SP;Senterpartiet;22,05995;8432;253;895;1148;7,61334;9,84491;6;0;
30;Viken;3028;Enebakk;;;KRF;Kristelig Folkeparti;2,51729;8432;39;92;131;-1,74955;-0,8512;1;0;
30;Viken;3028;Enebakk;;;MDG;Miljøpartiet De Grønne;2,82475;8432;34;113;147;-0,22918;0,76623;1;0;
30;Viken;3028;Enebakk;;;V;Venstre;2,07533;8432;18;90;108;-0,65372;-1,53134;0;0;
30;Viken;3028;Enebakk;;;H;Høyre;22,7133;8432;173;1009;1182;-0,89511;-2,43131;6;0;
30;Viken;3028;Enebakk;;;FRP;Fremskrittspartiet;13,37433;8432;126;570;696;-5,20917;-8,79308;4;0;
30;Viken;3028;Enebakk;;;BLANKE;Blanke;1,01845;8432;10;43;53;0,32536;0,13379;0;0;
30;Viken;3029;Lørenskog;;;A;Arbeiderpartiet;33,64571;31616;1799;4484;6283;-9,24161;-0,85086;16;0;
30;Viken;3029;Lørenskog;;;SV;SV - Sosialistisk Venstreparti;6,34037;31616;329;855;1184;3,6451;1,36884;3;0;
30;Viken;3029;Lørenskog;;;RØDT;Rødt;3,6682;31616;205;480;685;2,45821;1,78095;2;0;
30;Viken;3029;Lørenskog;;;SP;Senterpartiet;7,37389;31616;422;955;1377;6,08708;4,00001;3;0;
30;Viken;3029;Lørenskog;;;KRF;Kristelig Folkeparti;2,19021;31616;121;288;409;-0,87637;0,13885;1;0;
30;Viken;3029;Lørenskog;;;MDG;Miljøpartiet De Grønne;6,2654;31616;403;767;1170;2,49459;3,62518;3;0;
30;Viken;3029;Lørenskog;;;V;Venstre;4,23584;31616;159;632;791;0,52265;-0,41712;2;0;
30;Viken;3029;Lørenskog;;;H;Høyre;25,73096;31616;1329;3476;4805;-2,38043;-1,74756;12;0;
30;Viken;3029;Lørenskog;;;FRP;Fremskrittspartiet;10,54943;31616;615;1355;1970;0,31895;-5,8035;5;0;
30;Viken;3029;Lørenskog;;;BLANKE;Blanke;1,4298;31616;93;174;267;0,97525;0,82163;0;0;
30;Viken;3030;Lillestrøm;;;A;Arbeiderpartiet;29,90789;65984;3300;8487;11787;-7,96522;-2,85169;16;0;
30;Viken;3030;Lillestrøm;;;SV;SV - Sosialistisk Venstreparti;4,96562;65984;623;1334;1957;1,60648;0,04265;3;0;
30;Viken;3030;Lillestrøm;;;RØDT;Rødt;2,58811;65984;340;680;1020;2,02825;0,87354;1;0;
30;Viken;3030;Lillestrøm;;;SP;Senterpartiet;11,9256;65984;1101;3599;4700;7,32107;4,75743;7;0;
30;Viken;3030;Lillestrøm;;;KRF;Kristelig Folkeparti;2,39527;65984;209;735;944;-0,87246;-0,01716;1;0;
30;Viken;3030;Lillestrøm;;;MDG;Miljøpartiet De Grønne;6,39415;65984;885;1635;2520;2,79508;4,00625;4;0;
30;Viken;3030;Lillestrøm;;;V;Venstre;2,88244;65984;266;870;1136;-1,13652;-1,1955;2;0;
30;Viken;3030;Lillestrøm;;;H;Høyre;19,58844;65984;1991;5729;7720;-6,26491;-6,3218;11;0;
30;Viken;3030;Lillestrøm;;;FRP;Fremskrittspartiet;10,65185;65984;1046;3152;4198;-1,75639;-5,71791;6;0;
30;Viken;3030;Lillestrøm;;;DEMN;Demokratene;0,64956;65984;65;191;256;0,64956;0,51802;0;0;
30;Viken;3030;Lillestrøm;;;HELSE;Helsepartiet;0,81957;65984;92;231;323;0,81957;-0,09234;0;0;
30;Viken;3030;Lillestrøm;;;LIBS;Liberalistene;0,46687;65984;25;159;184;0,46687;0,24837;0;0;
30;Viken;3030;Lillestrøm;;;PP;Pensjonistpartiet;1,71272;65984;283;392;675;0,65014;1,1843;1;0;
30;Viken;3030;Lillestrøm;;;BLANKE;Blanke;0,86778;65984;52;290;342;0,27365;0,32375;0;0;
30;Viken;3030;Lillestrøm;;;FRBBL;Folkets Røst by og bygdeliste;5,05189;65984;540;1451;1991;5,05189;5,05189;3;0;
30;Viken;3031;Nittedal;;;A;Arbeiderpartiet;25,10394;18296;658;2361;3019;-9,87423;-3,52256;7;0;
30;Viken;3031;Nittedal;;;SV;SV - Sosialistisk Venstreparti;5,42159;18296;160;492;652;2,53679;-0,37628;2;0;
30;Viken;3031;Nittedal;;;RØDT;Rødt;3,84168;18296;103;359;462;1,93429;1,58905;1;0;
30;Viken;3031;Nittedal;;;SP;Senterpartiet;10,5854;18296;274;999;1273;6,54289;4,77997;3;0;
30;Viken;3031;Nittedal;;;KRF;Kristelig Folkeparti;2,51123;18296;75;227;302;-0,41153;0,29639;1;0;
30;Viken;3031;Nittedal;;;MDG;Miljøpartiet De Grønne;8,34026;18296;311;692;1003;3,51961;4,71187;2;0;
30;Viken;3031;Nittedal;;;V;Venstre;6,41942;18296;134;638;772;-2,00722;0,83321;2;0;
30;Viken;3031;Nittedal;;;H;Høyre;25,44487;18296;625;2435;3060;-2,27386;-1,97217;8;0;
30;Viken;3031;Nittedal;;;FRP;Fremskrittspartiet;11,7828;18296;330;1087;1417;-0,51554;-4,98339;3;0;
30;Viken;3031;Nittedal;;;DEMN;Demokratene;0,54881;18296;14;52;66;0,54881;0,39763;0;0;
30;Viken;3031;Nittedal;;;BLANKE;Blanke;1,00615;18296;22;99;121;0,3324;0,46189;0;0;
30;Viken;3032;Gjerdrum;;;A;Arbeiderpartiet;26,00175;5223;198;691;889;-6,06604;-0,4537;6;0;
30;Viken;3032;Gjerdrum;;;SV;SV - Sosialistisk Venstreparti;3,04183;5223;35;69;104;3,04183;-1,50732;1;0;
30;Viken;3032;Gjerdrum;;;SP;Senterpartiet;22,5797;5223;113;659;772;7,56275;10,69235;6;0;
30;Viken;3032;Gjerdrum;;;KRF;Kristelig Folkeparti;4,27025;5223;32;114;146;-1,08568;-0,06227;1;0;
30;Viken;3032;Gjerdrum;;;MDG;Miljøpartiet De Grønne;6,69786;5223;51;178;229;2,83346;4,34206;2;0;
30;Viken;3032;Gjerdrum;;;V;Venstre;2,92483;5223;12;88;100;-3,71924;-0,8932;1;0;
30;Viken;3032;Gjerdrum;;;H;Høyre;25,82626;5223;134;749;883;-1,05509;-2,30804;6;0;
30;Viken;3032;Gjerdrum;;;FRP;Fremskrittspartiet;8,6575;5223;43;253;296;-1,51199;-7,1562;2;0;
30;Viken;3032;Gjerdrum;;;BLANKE;Blanke;0,52647;5223;4;14;18;-0,0837;0,03906;0;0;
30;Viken;3033;Ullensaker;;;A;Arbeiderpartiet;26,95049;29391;1420;2967;4387;-5,78258;-1,19499;12;0;
30;Viken;3033;Ullensaker;;;SV;SV - Sosialistisk Venstreparti;4,06684;29391;195;467;662;4,06684;0,11903;2;0;
30;Viken;3033;Ullensaker;;;RØDT;Rødt;2,91191;29391;153;321;474;2,91191;1,35721;1;0;
30;Viken;3033;Ullensaker;;;SP;Senterpartiet;12,59983;29391;548;1503;2051;7,48644;4,50433;6;0;
30;Viken;3033;Ullensaker;;;KRF;Kristelig Folkeparti;1,89212;29391;92;216;308;-0,73867;0,00428;1;0;
30;Viken;3033;Ullensaker;;;MDG;Miljøpartiet De Grønne;3,83954;29391;256;369;625;1,23097;1,97391;2;0;
30;Viken;3033;Ullensaker;;;V;Venstre;3,00405;29391;109;380;489;-0,87174;-0,13864;1;0;
30;Viken;3033;Ullensaker;;;H;Høyre;14,75611;29391;735;1667;2402;-3,82993;-11,81801;7;0;
30;Viken;3033;Ullensaker;;;FRP;Fremskrittspartiet;29,55523;29391;1458;3353;4811;-0,25061;6,92891;13;0;
30;Viken;3033;Ullensaker;;;LIBS;Liberalistene;0,42388;29391;21;48;69;0,42388;0,25731;0;0;
30;Viken;3033;Ullensaker;;;BLANKE;Blanke;1,31466;29391;61;153;214;0,49948;0,44847;0;0;
30;Viken;3034;Nes, Akershus;;;A;Arbeiderpartiet;34,37793;17871;1065;2599;3664;-7,7917;3,01368;12;0;
30;Viken;3034;Nes, Akershus;;;SP;Senterpartiet;21,58003;17871;514;1786;2300;11,11689;6,46494;8;0;
30;Viken;3034;Nes, Akershus;;;KRF;Kristelig Folkeparti;2,96491;17871;81;235;316;-0,69266;0,6037;1;0;
30;Viken;3034;Nes, Akershus;;;MDG;Miljøpartiet De Grønne;5,28242;17871;172;391;563;1,72676;3,09894;2;0;
30;Viken;3034;Nes, Akershus;;;V;Venstre;2,55207;17871;51;221;272;-4,07232;-0,41847;1;0;
30;Viken;3034;Nes, Akershus;;;H;Høyre;12,1505;17871;260;1035;1295;-2,04948;-5,91822;4;0;
30;Viken;3034;Nes, Akershus;;;FRP;Fremskrittspartiet;12,47889;17871;279;1051;1330;-3,48759;-6,7662;4;0;
30;Viken;3034;Nes, Akershus;;;LIBS;Liberalistene;0,59111;17871;12;51;63;0,59111;0,34568;0;0;
30;Viken;3034;Nes, Akershus;;;BLANKE;Blanke;1,53875;17871;20;144;164;0,66682;0,93787;0;0;
30;Viken;3034;Nes, Akershus;;;SVRT;Fellesliste SV - Sosialistisk Venstreparti og Rødt;5,91105;17871;217;413;630;5,91105;5,91105;2;0;
30;Viken;3034;Nes, Akershus;;;TPSL;Tverrpolitisk seniorliste;2,11109;17871;88;137;225;2,11109;2,11109;1;0;
30;Viken;3035;Eidsvoll;;;A;Arbeiderpartiet;23,36861;19511;624;2026;2650;-8,94311;-4,77079;8;0;
30;Viken;3035;Eidsvoll;;;SV;SV - Sosialistisk Venstreparti;4,47972;19511;139;369;508;-0,53074;-0,97776;2;0;
30;Viken;3035;Eidsvoll;;;RØDT;Rødt;3,28042;19511;107;265;372;3,28042;1,37683;1;0;
30;Viken;3035;Eidsvoll;;;SP;Senterpartiet;26,06702;19511;689;2267;2956;13,03355;13,7474;9;0;
30;Viken;3035;Eidsvoll;;;KRF;Kristelig Folkeparti;2,22222;19511;60;192;252;-1,84682;-0,30311;1;0;
30;Viken;3035;Eidsvoll;;;MDG;Miljøpartiet De Grønne;4,92945;19511;182;377;559;1,03824;2,55764;2;0;
30;Viken;3035;Eidsvoll;;;V;Venstre;1,80776;19511;50;155;205;-1,11065;-0,95552;0;0;
30;Viken;3035;Eidsvoll;;;H;Høyre;16,94004;19511;477;1444;1921;-5,47628;-3,99948;6;0;
30;Viken;3035;Eidsvoll;;;FRP;Fremskrittspartiet;12,40741;19511;282;1125;1407;-1,35828;-8,01015;4;0;
30;Viken;3035;Eidsvoll;;;LIBS;Liberalistene;0,29982;19511;11;23;34;0,29982;0,10025;0;0;
30;Viken;3035;Eidsvoll;;;PP;Pensjonistpartiet;4,19753;19511;156;320;476;1,61385;3,03081;2;0;
30;Viken;3035;Eidsvoll;;;BLANKE;Blanke;0,98765;19511;37;75;112;0,04623;0,14332;0;0;
30;Viken;3036;Nannestad;;;A;Arbeiderpartiet;29,12993;10573;402;1349;1751;0,85451;0,34944;9;0;
30;Viken;3036;Nannestad;;;SV;SV - Sosialistisk Venstreparti;2,64515;10573;39;120;159;0,31405;-0,95241;1;0;
30;Viken;3036;Nannestad;;;RØDT;Rødt;1,94643;10573;29;88;117;1,94643;0,66594;0;0;
30;Viken;3036;Nannestad;;;SP;Senterpartiet;16,02063;10573;229;734;963;7,90494;3,56636;5;0;
30;Viken;3036;Nannestad;;;KRF;Kristelig Folkeparti;2,69506;10573;43;119;162;-1,55705;0,02738;1;0;
30;Viken;3036;Nannestad;;;MDG;Miljøpartiet De Grønne;4,22559;10573;71;183;254;1,0527;1,86278;1;0;
30;Viken;3036;Nannestad;;;V;Venstre;4,64149;10573;47;232;279;-5,24411;1,486;1;0;
30;Viken;3036;Nannestad;;;H;Høyre;14,63983;10573;183;697;880;-3,55573;-7,20469;5;0;
30;Viken;3036;Nannestad;;;FRP;Fremskrittspartiet;10,9466;10573;146;512;658;-3,90339;-10,27291;4;0;
30;Viken;3036;Nannestad;;;BLANKE;Blanke;1,01481;10573;15;46;61;0,15143;0,22212;0;0;
30;Viken;3036;Nannestad;;;NAB;Nannestad bygdeliste;13,1093;10573;155;633;788;13,1093;13,1093;4;0;
30;Viken;3037;Hurdal;;;A;Arbeiderpartiet;16,97736;2292;75;180;255;-3,91816;-7,57428;3;0;
30;Viken;3037;Hurdal;;;SP;Senterpartiet;26,03196;2292;117;274;391;14,16629;3,89219;4;0;
30;Viken;3037;Hurdal;;;KRF;Kristelig Folkeparti;6,19174;2292;35;58;93;-1,4202;-0,17808;1;0;
30;Viken;3037;Hurdal;;;MDG;Miljøpartiet De Grønne;6,72437;2292;47;54;101;1,94825;1,28219;1;0;
30;Viken;3037;Hurdal;;;V;Venstre;4,99334;2292;32;43;75;-20,23054;1,65382;1;0;
30;Viken;3037;Hurdal;;;H;Høyre;11,65113;2292;40;135;175;5,83024;-1,89247;2;0;
30;Viken;3037;Hurdal;;;FRP;Fremskrittspartiet;9,58722;2292;46;98;144;1,22901;-6,67747;2;0;
30;Viken;3037;Hurdal;;;BLANKE;Blanke;0,79893;2292;5;7;12;0,12729;0,11866;0;0;
30;Viken;3037;Hurdal;;;FSVRØ;SV - Sosialistisk Venstreparti og Rødt;4,19441;2292;29;34;63;4,19441;4,19441;1;0;
30;Viken;3037;Hurdal;;;GIH;Glad i Hurdal;13,64847;2292;66;139;205;0,66339;13,64847;2;0;
30;Viken;3038;Hole;;;A;Arbeiderpartiet;22,55834;5271;288;495;783;-1,5639;-0,10798;5;0;
30;Viken;3038;Hole;;;SV;SV - Sosialistisk Venstreparti;6,88562;5271;92;147;239;3,147;2,7573;2;0;
30;Viken;3038;Hole;;;SP;Senterpartiet;16,85393;5271;216;369;585;8,04379;6,80923;4;0;
30;Viken;3038;Hole;;;KRF;Kristelig Folkeparti;3,3996;5271;45;73;118;-0,79416;-0,15023;1;0;
30;Viken;3038;Hole;;;MDG;Miljøpartiet De Grønne;5,70441;5271;76;122;198;2,3559;2,68048;1;0;
30;Viken;3038;Hole;;;H;Høyre;38,37511;5271;439;893;1332;-3,85506;3,63937;9;0;
30;Viken;3038;Hole;;;FRP;Fremskrittspartiet;6,22299;5271;80;136;216;-2,03449;-8,94924;1;0;
30;Viken;3038;Hole;;;BLANKE;Blanke;1,15241;5271;13;27;40;0,4697;0,62651;0;0;
30;Viken;3039;Flå;;;SP;Senterpartiet;17,32026;854;27;79;106;17,32026;-15,23788;2;0;
30;Viken;3039;Flå;;;AKSAM;Ap og KrF samarbeidet;37,4183;854;85;144;229;37,4183;37,4183;5;0;
30;Viken;3039;Flå;;;BLANKE;Blanke;0,81699;854;1;4;5;0,46917;-0,01357;0;0;
30;Viken;3039;Flå;;;BLFLÅ;Bygdelista for Flå;45,26144;854;92;185;277;-7,78204;45,26144;6;0;
30;Viken;3040;Nes, Buskerud;;;A;Arbeiderpartiet;13,56413;2748;61;178;239;-4,65545;-10,77867;3;0;
30;Viken;3040;Nes, Buskerud;;;SP;Senterpartiet;17,6504;2748;71;240;311;-1,10331;-9,58409;4;0;
30;Viken;3040;Nes, Buskerud;;;H;Høyre;21,96368;2748;111;276;387;-2,48736;1,03834;4;0;
30;Viken;3040;Nes, Buskerud;;;BLANKE;Blanke;0,90806;2748;5;11;16;0,25524;0,43487;0;0;
30;Viken;3040;Nes, Buskerud;;;NBL;Nes bygdeliste;46,82179;2748;235;590;825;16,31734;46,82179;10;0;
30;Viken;3041;Gol;;;A;Arbeiderpartiet;45,60105;3667;353;694;1047;11,52902;23,26148;9;0;
30;Viken;3041;Gol;;;SV;SV - Sosialistisk Venstreparti;4,05052;3667;37;56;93;0,49558;-0,25492;1;0;
30;Viken;3041;Gol;;;SP;Senterpartiet;24,60801;3667;187;378;565;8,5877;1,2124;5;0;
30;Viken;3041;Gol;;;KRF;Kristelig Folkeparti;2,04704;3667;13;34;47;-1,73874;-0,91803;0;0;
30;Viken;3041;Gol;;;V;Venstre;3,39721;3667;29;49;78;-5,14388;0,96017;1;0;
30;Viken;3041;Gol;;;H;Høyre;16,81185;3667;143;243;386;-7,24171;-9,14266;4;0;
30;Viken;3041;Gol;;;FRP;Fremskrittspartiet;3,48432;3667;34;46;80;-3,76406;-11,90967;1;0;
30;Viken;3041;Gol;;;BLANKE;Blanke;0,69686;3667;6;10;16;0,18902;0,25007;0;0;
30;Viken;3042;Hemsedal;;;A;Arbeiderpartiet;13,19759;1902;70;105;175;-2,52258;-2,82223;2;0;
30;Viken;3042;Hemsedal;;;SV;SV - Sosialistisk Venstreparti;6,03318;1902;27;53;80;1,09491;1,73921;1;0;
30;Viken;3042;Hemsedal;;;SP;Senterpartiet;33,71041;1902;127;320;447;9,01905;7,20339;6;0;
30;Viken;3042;Hemsedal;;;KRF;Kristelig Folkeparti;7,31523;1902;36;61;97;-2,72592;-1,52044;1;0;
30;Viken;3042;Hemsedal;;;V;Venstre;3,77074;1902;17;33;50;-1,16753;-0,93611;1;0;
30;Viken;3042;Hemsedal;;;H;Høyre;25,64103;1902;118;222;340;7,36942;1,52872;5;0;
30;Viken;3042;Hemsedal;;;FRP;Fremskrittspartiet;3,54449;1902;15;32;47;-0,89995;-7,60332;0;0;
30;Viken;3042;Hemsedal;;;BLANKE;Blanke;0,5279;1902;1;6;7;0,19869;0,36275;0;0;
30;Viken;3042;Hemsedal;;;HBL;Hemsedal Bygdeliste;6,78733;1902;23;67;90;-10,1674;6,78733;1;0;
30;Viken;3043;Ål;;;A;Arbeiderpartiet;33,70961;3731;252;614;866;2,23534;11,74264;9;0;
30;Viken;3043;Ål;;;SV;SV - Sosialistisk Venstreparti;6,92877;3731;73;105;178;6,92877;3,41118;2;0;
30;Viken;3043;Ål;;;SP;Senterpartiet;33,98209;3731;244;629;873;12,88395;1,49825;8;0;
30;Viken;3043;Ål;;;V;Venstre;5,72207;3731;58;89;147;-12,7388;2,02501;1;0;
30;Viken;3043;Ål;;;H;Høyre;15,0253;3731;92;294;386;-0,7983;-2,02423;4;0;
30;Viken;3043;Ål;;;FRP;Fremskrittspartiet;4,63215;3731;39;80;119;-1,42059;-7,141;1;0;
30;Viken;3043;Ål;;;BLANKE;Blanke;0,85636;3731;4;18;22;0,33756;0,21028;0;0;
30;Viken;3044;Hol;;;A;Arbeiderpartiet;30,9792;3645;267;448;715;-10,35228;10,05625;6;0;
30;Viken;3044;Hol;;;SP;Senterpartiet;36,13518;3645;283;551;834;21,757;11,30139;8;0;
30;Viken;3044;Hol;;;V;Venstre;5,63258;3645;40;90;130;-1,53339;2,58213;1;0;
30;Viken;3044;Hol;;;H;Høyre;27,25303;3645;209;420;629;2,28771;0,3465;6;0;
30;Viken;3044;Hol;;;BLANKE;Blanke;1,34315;3645;9;22;31;0,69591;0,79564;0;0;
30;Viken;3045;Sigdal;;;A;Arbeiderpartiet;12,93478;2793;60;178;238;-5,90819;-6,89581;3;0;
30;Viken;3045;Sigdal;;;SP;Senterpartiet;51,84783;2793;167;787;954;13,99659;15,27583;11;0;
30;Viken;3045;Sigdal;;;H;Høyre;10,92391;2793;50;151;201;-3,78683;-10,40145;2;0;
30;Viken;3045;Sigdal;;;FRP;Fremskrittspartiet;3,96739;2793;16;57;73;-2,3136;-11,12977;1;0;
30;Viken;3045;Sigdal;;;BLANKE;Blanke;0,97826;2793;2;16;18;0,48239;0,2807;0;0;
30;Viken;3045;Sigdal;;;BYGDS;Bygdelista;20,32609;2793;41;333;374;20,32609;20,32609;4;0;
30;Viken;3046;Krødsherad;;;A;Arbeiderpartiet;35,75269;1740;109;290;399;-13,32758;5,76071;6;0;
30;Viken;3046;Krødsherad;;;H;Høyre;23,02867;1740;65;192;257;9,23269;3,46171;4;0;
30;Viken;3046;Krødsherad;;;BLANKE;Blanke;2,15054;1740;8;16;24;1,8997;1,10804;0;0;
30;Viken;3046;Krødsherad;;;NB;Nye Bygdelista;41,21864;1740;133;327;460;41,21864;41,21864;7;0;
30;Viken;3047;Modum;;;A;Arbeiderpartiet;39,70524;11253;808;1913;2721;-1,16475;8,90706;14;0;
30;Viken;3047;Modum;;;SV;SV - Sosialistisk Venstreparti;4,0858;11253;90;190;280;1,55375;-0,06735;1;0;
30;Viken;3047;Modum;;;RØDT;Rødt;1,80943;11253;43;81;124;1,80943;0,82305;0;0;
30;Viken;3047;Modum;;;SP;Senterpartiet;21,50883;11253;344;1130;1474;5,76463;5,59708;8;0;
30;Viken;3047;Modum;;;KRF;Kristelig Folkeparti;3,09354;11253;45;167;212;0,02585;0,57569;1;0;
30;Viken;3047;Modum;;;MDG;Miljøpartiet De Grønne;2,71414;11253;63;123;186;-0,45093;0,75437;1;0;
30;Viken;3047;Modum;;;V;Venstre;2,43689;11253;47;120;167;0,73262;0,56797;1;0;
30;Viken;3047;Modum;;;H;Høyre;10,52094;11253;175;546;721;-2,88597;-8,02546;4;0;
30;Viken;3047;Modum;;;FRP;Fremskrittspartiet;13,24967;11253;259;649;908;-1,37458;-8,65818;5;0;
30;Viken;3047;Modum;;;HELSE;Helsepartiet;0,87553;11253;14;46;60;0,87553;0,00596;0;0;
30;Viken;3047;Modum;;;BLANKE;Blanke;1,25492;11253;19;67;86;0,52452;0,43727;0;0;
30;Viken;3048;Øvre Eiker;;;A;Arbeiderpartiet;23,13289;15157;589;1446;2035;-6,38575;-4,23553;8;0;
30;Viken;3048;Øvre Eiker;;;SV;SV - Sosialistisk Venstreparti;4,46743;15157;104;289;393;1,13896;-0,4283;2;0;
30;Viken;3048;Øvre Eiker;;;RØDT;Rødt;1,80743;15157;56;103;159;0,86591;0,70515;0;0;
30;Viken;3048;Øvre Eiker;;;SP;Senterpartiet;29,1122;15157;565;1996;2561;17,66809;15,03077;11;0;
30;Viken;3048;Øvre Eiker;;;KRF;Kristelig Folkeparti;2,52359;15157;46;176;222;-0,26119;-0,11792;1;0;
30;Viken;3048;Øvre Eiker;;;MDG;Miljøpartiet De Grønne;3,13743;15157;87;189;276;0,00787;1,1712;1;0;
30;Viken;3048;Øvre Eiker;;;V;Venstre;2,25077;15157;70;128;198;0,64621;-0,09283;1;0;
30;Viken;3048;Øvre Eiker;;;H;Høyre;23,97408;15157;532;1577;2109;-13,93866;-0,42512;9;0;
30;Viken;3048;Øvre Eiker;;;FRP;Fremskrittspartiet;9,59418;15157;188;656;844;0,80224;-9,73055;4;0;
30;Viken;3048;Øvre Eiker;;;BLANKE;Blanke;0,76162;15157;13;54;67;-0,12685;0,06649;0;0;
30;Viken;3049;Lier;;;A;Arbeiderpartiet;25,83728;20441;970;2409;3379;-5,35959;-0,42307;11;0;
30;Viken;3049;Lier;;;SV;SV - Sosialistisk Venstreparti;4,54198;20441;188;406;594;1,53244;-0,55562;2;0;
30;Viken;3049;Lier;;;SP;Senterpartiet;10,92675;20441;358;1071;1429;4,56075;3,38567;4;0;
30;Viken;3049;Lier;;;KRF;Kristelig Folkeparti;2,04924;20441;51;217;268;-1,00366;-0,26785;1;0;
30;Viken;3049;Lier;;;MDG;Miljøpartiet De Grønne;6,77474;20441;291;595;886;2,79382;3,96614;3;0;
30;Viken;3049;Lier;;;V;Venstre;3,65499;20441;119;359;478;-1,75698;-1,62516;1;0;
30;Viken;3049;Lier;;;H;Høyre;37,49044;20441;1353;3550;4903;0,33519;5,12841;15;0;
30;Viken;3049;Lier;;;FRP;Fremskrittspartiet;8,72458;20441;320;821;1141;-1,10196;-7,37569;4;0;
30;Viken;3049;Lier;;;BLANKE;Blanke;1,16226;20441;40;112;152;0,47709;0,67777;0;0;
30;Viken;3050;Flesberg;;;A;Arbeiderpartiet;18,76833;2121;70;186;256;2,48374;0,06085;4;0;
30;Viken;3050;Flesberg;;;SP;Senterpartiet;49,56012;2121;149;527;676;9,48107;19,15195;10;0;
30;Viken;3050;Flesberg;;;V;Venstre;3,59238;2121;17;32;49;-0,43925;1,61959;1;0;
30;Viken;3050;Flesberg;;;H;Høyre;14,07625;2121;35;157;192;-9,00676;-4,22307;3;0;
30;Viken;3050;Flesberg;;;FRP;Fremskrittspartiet;14,00293;2121;31;160;191;-2,51881;-7,22156;3;0;
30;Viken;3050;Flesberg;;;BLANKE;Blanke;1,09971;2121;3;12;15;0,38824;0,55549;0;0;
30;Viken;3051;Rollag;;;A;Arbeiderpartiet;38,06971;1162;65;219;284;-5,58109;14,06038;7;0;
30;Viken;3051;Rollag;;;SP;Senterpartiet;61,93029;1162;83;379;462;17,7504;19,97225;10;0;
30;Viken;3051;Rollag;;;BLANKE;Blanke;5,49598;1162;10;31;41;4,96688;5,26288;0;0;
30;Viken;3052;Nore og Uvdal;;;A;Arbeiderpartiet;38,61154;2014;68;427;495;15,83628;16,0783;9;0;
30;Viken;3052;Nore og Uvdal;;;SV;SV - Sosialistisk Venstreparti;5,53822;2014;22;49;71;-0,11789;2,31919;1;0;
30;Viken;3052;Nore og Uvdal;;;SP;Senterpartiet;34,71139;2014;92;353;445;-8,12421;-4,05698;8;0;
30;Viken;3052;Nore og Uvdal;;;H;Høyre;15,67863;2014;25;176;201;-1,8176;0,07331;4;0;
30;Viken;3052;Nore og Uvdal;;;FRP;Fremskrittspartiet;5,46022;2014;15;55;70;-5,77658;-9,09541;1;0;
30;Viken;3052;Nore og Uvdal;;;BLANKE;Blanke;1,40406;2014;1;17;18;0,64991;0,00448;0;0;
30;Viken;3053;Jevnaker;;;A;Arbeiderpartiet;43,64802;5456;430;1068;1498;0,59203;8,53096;9;0;
